rating_id,user_id,movie_id,rating
20822,318,339,3
20823,344,1052,3
20824,436,709,4
20825,224,1202,5
20826,400,70,2
20827,471,257,5
20828,311,632,5
20829,193,30,3
20830,449,659,4
20831,63,208,5
20832,64,64,3
20833,58,962,5
20834,446,8,2
20835,10,422,5
20836,255,37,4
20837,84,194,3
20838,470,94,4
20839,406,1117,4
20840,382,426,5
20841,213,751,2
20842,144,208,4
20843,388,474,5
20844,462,454,3
20845,404,1383,1
20846,176,153,4
20847,455,273,3
20848,173,387,1
20849,223,279,4
20850,243,409,4
20851,222,1290,3
20852,233,21,4
20853,392,496,4
20854,314,381,4
20855,449,151,5
20856,405,6,4
20857,413,677,1
20858,333,212,4
20859,157,172,5
20860,396,287,4
20861,456,384,4
20862,177,122,4
20863,473,7,5
20864,471,167,5
20865,416,421,3
20866,415,548,4
20867,136,180,5
20868,229,70,5
20869,294,719,4
20870,215,474,5
20871,432,681,2
20872,215,187,5
20873,279,698,4
20874,233,1199,3
20875,23,126,5
20876,280,287,4
20877,44,822,4
20878,12,50,3
20879,333,499,3
20880,470,139,5
20881,270,192,5
20882,431,870,2
20883,302,155,5
20884,435,786,5
20885,326,0,4
20886,306,285,3
20887,289,138,2
20888,93,273,4
20889,235,658,3
20890,404,52,2
20891,294,385,4
20892,148,325,3
20893,449,303,4
20894,350,750,4
20895,410,769,4
20896,334,312,3
20897,415,9,3
20898,323,287,5
20899,150,482,5
20900,333,346,3
20901,268,468,4
20902,94,414,3
20903,335,789,2
20904,94,1230,1
20905,130,123,5
20906,174,99,2
20907,471,448,5
20908,335,400,1
20909,108,178,4
20910,406,381,3
20911,308,1024,5
20912,465,353,2
20913,135,285,5
20914,293,121,3
20915,377,173,4
20916,341,726,3
20917,449,519,5
20918,409,288,1
20919,6,498,4
20920,168,212,5
20921,137,12,4
20922,404,752,1
20923,449,603,4
20924,397,992,3
20925,326,505,3
20926,221,622,2
20927,404,692,2
20928,302,871,3
20929,446,205,4
20930,65,23,3
20931,435,214,4
20932,333,428,4
20933,292,581,4
20934,118,596,4
20935,270,129,1
20936,104,287,4
20937,404,1529,1
20938,41,289,3
20939,428,635,3
20940,344,567,4
20941,330,222,4
20942,206,659,4
20943,254,199,3
20944,86,320,2
20945,173,741,4
20946,193,153,3
20947,12,328,2
20948,144,406,2
20949,200,52,3
20950,336,221,5
20951,333,238,3
20952,464,113,4
20953,0,21,4
20954,362,289,3
20955,434,1038,4
20956,222,1008,1
20957,118,49,5
20958,366,405,4
20959,9,215,4
20960,307,596,3
20961,188,422,5
20962,275,152,4
20963,302,320,3
20964,151,1053,1
20965,454,737,3
20966,307,711,4
20967,455,186,4
20968,97,522,5
20969,415,105,3
20970,4,20,3
20971,0,20,1
20972,406,509,4
20973,452,1156,2
20974,313,277,5
20975,402,545,3
20976,226,321,3
20977,109,1230,2
20978,43,945,3
20979,390,677,2
20980,290,684,5
20981,124,747,3
20982,393,382,2
20983,296,16,3
20984,149,323,4
20985,62,928,3
20986,12,803,2
20987,449,641,4
20988,473,601,3
20989,214,228,3
20990,74,300,4
20991,369,293,1
20992,166,1307,1
20993,177,1,4
20994,176,420,3
20995,287,21,5
20996,144,1287,4
20997,268,1147,4
20998,458,356,4
20999,273,70,4
21000,176,342,3
21001,373,134,4
21002,455,1247,3
21003,268,1478,2
21004,158,831,3
21005,459,743,3
21006,82,1,4
21007,372,526,4
21008,441,183,2
21009,193,455,1
21010,12,3,5
21011,86,229,5
21012,435,97,4
21013,411,525,4
21014,6,616,5
21015,137,434,5
21016,144,1046,3
21017,404,461,2
21018,326,87,2
21019,406,55,5
21020,41,14,4
21021,84,653,4
21022,416,448,3
21023,20,550,3
21024,6,218,1
21025,167,124,4
21026,89,302,4
21027,109,95,4
21028,275,379,3
21029,405,514,2
21030,428,1284,3
21031,436,662,5
21032,263,191,4
21033,143,19,4
21034,294,237,4
21035,144,672,4
21036,333,130,4
21037,385,1015,4
21038,345,571,5
21039,388,567,3
21040,279,1132,3
21041,454,723,3
21042,221,539,3
21043,23,248,4
21044,278,593,1
21045,443,915,3
21046,214,522,4
21047,192,186,4
21048,317,1119,3
21049,199,0,5
21050,446,759,4
21051,243,450,4
21052,143,469,2
21053,58,50,5
21054,294,419,4
21055,22,407,5
21056,373,70,5
21057,316,312,4
21058,366,560,4
21059,197,186,4
21060,187,1262,3
21061,266,32,5
21062,200,447,3
21063,197,978,5
21064,150,97,4
21065,341,662,4
21066,406,415,3
21067,98,63,5
21068,404,1118,3
21069,406,370,2
21070,127,621,4
21071,177,196,2
21072,404,76,1
21073,471,825,3
21074,298,263,2
21075,456,155,5
21076,107,221,2
21077,393,560,4
21078,94,519,4
21079,290,824,4
21080,302,952,3
21081,449,493,3
21082,221,88,5
21083,362,427,5
21084,396,94,4
21085,20,122,4
21086,183,735,3
21087,323,254,4
21088,74,224,2
21089,388,603,4
21090,129,131,5
21091,275,196,5
21092,63,312,4
21093,26,49,3
21094,455,978,3
21095,339,587,5
21096,134,172,4
21097,124,210,3
21098,402,924,4
21099,289,14,4
21100,165,750,4
21101,416,691,4
21102,422,332,3
21103,20,766,1
21104,58,918,4
21105,351,272,2
21106,362,136,5
21107,287,179,5
21108,404,945,2
21109,405,632,5
21110,234,193,5
21111,339,485,4
21112,144,557,2
21113,108,230,3
21114,180,1338,1
21115,416,1013,4
21116,10,432,4
21117,425,427,2
21118,116,747,3
21119,311,88,5
21120,415,257,5
21121,409,537,3
21122,304,95,3
21123,94,126,4
21124,382,638,4
21125,451,120,5
21126,294,964,4
21127,382,134,5
21128,235,503,3
21129,372,154,4
21130,84,149,3
21131,405,691,3
21132,224,565,4
21133,464,215,3
21134,304,627,4
21135,264,1196,2
21136,159,168,4
21137,307,234,3
21138,105,273,3
21139,468,512,5
21140,245,209,3
21141,304,11,5
21142,341,122,5
21143,232,505,5
21144,299,455,4
21145,25,299,4
21146,199,514,5
21147,310,184,2
21148,10,748,5
21149,4,426,3
21150,328,196,4
21151,104,269,5
21152,328,704,3
21153,0,178,3
21154,297,182,3
21155,459,274,3
21156,402,147,5
21157,424,677,1
21158,20,452,2
21159,359,1196,3
21160,463,288,4
21161,55,150,4
21162,459,19,4
21163,377,48,3
21164,323,122,4
21165,109,68,4
21166,319,91,5
21167,333,429,4
21168,365,558,5
21169,330,1140,3
21170,238,483,5
21171,58,434,5
21172,196,231,4
21173,329,251,4
21174,404,174,1
21175,333,581,5
21176,441,229,3
21177,311,862,5
21178,229,620,2
21179,434,586,3
21180,89,631,5
21181,58,611,3
21182,415,927,3
21183,449,210,5
21184,312,623,4
21185,9,210,5
21186,341,247,3
21187,222,94,5
21188,248,1011,3
21189,382,271,3
21190,468,854,4
21191,89,473,5
21192,465,180,4
21193,127,192,3
21194,287,222,3
21195,197,172,4
21196,346,402,5
21197,279,545,4
21198,384,615,4
21199,124,727,3
21200,202,474,3
21201,48,90,5
21202,346,819,2
21203,318,306,4
21204,9,530,5
21205,421,447,4
21206,310,305,4
21207,405,29,4
21208,379,160,2
21209,243,31,2
21210,378,8,4
21211,405,734,3
21212,415,287,5
21213,326,958,5
21214,200,187,4
21215,471,1010,4
21216,254,830,4
21217,274,293,4
21218,436,478,5
21219,212,501,5
21220,270,238,3
21221,325,135,4
21222,338,674,4
21223,62,257,3
21224,221,771,2
21225,91,121,3
21226,242,6,3
21227,144,451,3
21228,344,116,4
21229,302,221,3
21230,473,409,2
21231,274,49,4
21232,20,262,1
21233,36,126,4
21234,298,18,1
21235,449,846,4
21236,37,680,5
21237,424,689,1
21238,103,1011,4
21239,302,677,1
21240,353,6,4
21241,98,341,1
21242,453,704,3
21243,125,271,3
21244,378,186,5
21245,310,215,5
21246,384,602,5
21247,404,668,1
21248,294,728,4
21249,58,403,3
21250,268,516,4
21251,223,555,1
21252,456,284,5
21253,475,714,4
21254,424,52,4
21255,221,768,2
21256,90,567,2
21257,326,507,2
21258,61,187,3
21259,397,3,2
21260,140,281,5
21261,388,63,4
21262,418,487,5
21263,342,426,5
21264,124,55,1
21265,180,234,1
21266,379,133,3
21267,311,275,4
21268,342,173,5
21269,384,1523,5
21270,456,757,2
21271,12,95,4
21272,398,683,3
21273,388,711,3
21274,343,6,4
21275,406,312,4
21276,394,337,4
21277,428,746,3
21278,417,343,1
21279,372,659,4
21280,377,1522,2
21281,306,82,5
21282,233,284,4
21283,388,49,5
21284,457,529,4
21285,434,170,5
21286,59,617,3
21287,86,788,3
21288,327,619,3
21289,401,221,4
21290,390,509,5
21291,266,943,3
21292,407,299,3
21293,471,232,4
21294,402,180,4
21295,270,755,2
21296,6,215,4
21297,245,24,3
21298,138,739,2
21299,388,557,4
21300,189,353,4
21301,256,268,3
21302,408,428,5
21303,401,31,3
21304,200,434,4
21305,451,185,1
21306,406,172,5
21307,411,116,4
21308,91,152,4
21309,338,402,3
21310,415,651,4
21311,325,207,3
21312,201,257,4
21313,12,837,1
21314,473,479,5
21315,245,419,3
21316,121,672,3
21317,275,590,3
21318,220,384,4
21319,74,234,4
21320,68,122,4
21321,217,172,3
21322,185,78,5
21323,444,120,1
21324,298,691,4
21325,179,777,2
21326,41,468,4
21327,12,558,1
21328,232,482,5
21329,78,305,5
21330,444,245,1
21331,93,380,4
21332,379,413,2
21333,449,558,3
21334,416,549,3
21335,137,186,5
21336,140,334,1
21337,183,220,5
21338,87,307,4
21339,473,67,3
21340,404,141,1
21341,404,558,5
21342,68,234,3
21343,384,80,3
21344,232,827,4
21345,130,275,5
21346,293,1087,1
21347,115,345,4
21348,475,791,4
21349,477,142,5
21350,428,281,3
21351,267,194,4
21352,372,777,5
21353,327,747,3
21354,410,185,5
21355,406,68,4
21356,302,719,2
21357,357,381,2
21358,285,410,2
21359,377,777,3
21360,215,220,4
21361,473,735,3
21362,327,325,4
21363,401,95,5
21364,264,322,3
21365,278,1484,4
21366,200,75,4
21367,398,545,2
21368,21,52,3
21369,326,873,3
21370,472,272,5
21371,158,587,2
21372,175,245,5
21373,175,342,2
21374,290,8,5
21375,17,653,4
21376,243,91,4
21377,420,656,4
21378,177,201,5
21379,338,90,5
21380,267,240,3
21381,453,285,3
21382,117,179,5
21383,277,881,3
21384,41,678,2
21385,312,683,4
21386,39,268,1
21387,201,422,3
21388,457,177,4
21389,473,1013,3
21390,449,1445,4
21391,118,812,4
21392,462,249,4
21393,278,228,4
21394,422,1010,3
21395,465,187,3
21396,473,527,5
21397,258,184,4
21398,48,1079,4
21399,199,494,3
21400,25,315,3
21401,320,60,5
21402,462,949,3
21403,156,254,3
21404,4,450,1
21405,248,282,5
21406,261,6,4
21407,452,72,4
21408,48,560,2
21409,290,419,4
21410,321,512,4
21411,441,872,2
21412,9,356,5
21413,302,197,4
21414,55,780,4
21415,292,289,2
21416,290,411,3
21417,150,938,4
21418,462,224,3
21419,302,323,3
21420,449,203,4
21421,215,24,3
21422,404,653,2
21423,23,299,4
21424,21,514,5
21425,362,430,2
21426,22,628,4
21427,465,264,3
21428,103,1114,4
21429,312,7,3
21430,446,179,5
21431,114,6,5
21432,61,865,2
21433,393,287,4
21434,129,657,5
21435,90,494,4
21436,367,88,4
21437,144,312,4
21438,375,662,3
21439,183,209,4
21440,5,199,3
21441,100,110,2
21442,90,613,4
21443,463,677,3
21444,346,117,4
21445,304,903,4
21446,454,55,5
21447,6,555,3
21448,377,558,4
21449,278,366,3
21450,243,85,4
21451,390,88,3
21452,341,208,5
21453,390,199,5
21454,265,267,4
21455,457,318,4
21456,275,85,3
21457,471,930,2
21458,319,163,4
21459,310,322,3
21460,9,161,4
21461,323,878,4
21462,285,596,3
21463,275,395,4
21464,395,594,3
21465,266,127,5
21466,317,404,2
21467,453,50,2
21468,460,258,2
21469,42,384,5
21470,398,139,4
21471,69,495,4
21472,449,903,5
21473,25,128,4
21474,24,140,4
21475,315,198,3
21476,320,86,3
21477,415,1520,3
21478,405,24,1
21479,473,175,5
21480,427,312,5
21481,449,1091,3
21482,9,160,4
21483,307,208,4
21484,388,483,5
21485,197,958,3
21486,435,1060,3
21487,456,824,5
21488,434,380,4
21489,12,236,5
21490,225,404,4
21491,423,293,5
21492,455,707,4
21493,326,404,2
21494,185,305,4
21495,325,173,4
21496,333,876,3
21497,453,314,4
21498,454,19,3
21499,157,658,5
21500,238,442,5
21501,385,280,3
21502,434,381,3
21503,376,357,3
21504,307,407,5
21505,360,780,2
21506,266,188,4
21507,416,175,5
21508,132,307,4
21509,267,653,5
21510,372,285,3
21511,59,365,4
21512,396,895,4
21513,388,409,3
21514,174,63,5
21515,268,392,1
21516,445,268,4
21517,471,688,4
21518,453,309,4
21519,10,658,5
21520,115,878,2
21521,473,517,4
21522,148,337,2
21523,188,43,4
21524,341,1013,1
21525,12,769,4
21526,43,142,4
21527,292,490,4
21528,331,181,5
21529,302,222,4
21530,322,474,3
21531,290,447,5
21532,117,287,5
21533,428,414,3
21534,406,1187,2
21535,437,268,4
21536,36,91,4
21537,373,1013,1
21538,44,224,4
21539,404,792,1
21540,290,760,3
21541,194,557,3
21542,177,299,5
21543,226,123,4
21544,91,116,4
21545,453,173,4
21546,314,177,4
21547,415,722,4
21548,176,160,3
21549,211,526,5
21550,410,87,3
21551,397,162,3
21552,417,330,3
21553,113,88,5
21554,174,660,4
21555,4,429,5
21556,362,630,1
21557,396,337,4
21558,449,280,4
21559,80,99,3
21560,363,987,2
21561,456,545,2
21562,118,293,1
21563,360,65,4
21564,55,482,4
21565,43,0,4
21566,98,91,4
21567,268,487,4
21568,404,1478,1
21569,424,221,5
21570,444,49,2
21571,405,41,5
21572,332,293,3
21573,358,407,5
21574,344,147,3
21575,415,559,3
21576,467,38,3
21577,58,55,5
21578,344,1095,3
21579,434,183,5
21580,345,109,2
21581,10,706,5
21582,101,200,2
21583,406,1,4
21584,57,495,2
21585,41,728,3
21586,269,583,5
21587,245,40,2
21588,15,947,3
21589,448,292,4
21590,350,287,3
21591,449,525,4
21592,200,378,3
21593,173,237,5
21594,397,434,5
21595,261,384,2
21596,446,90,4
21597,392,539,3
21598,370,233,5
21599,89,720,3
21600,435,536,4
21601,387,677,4
21602,362,1511,1
21603,307,185,4
21604,306,379,3
21605,279,1296,4
21606,195,69,3
21607,89,192,4
21608,17,64,5
21609,434,312,5
21610,82,579,4
21611,221,228,3
21612,453,163,3
21613,450,242,4
21614,255,224,4
21615,362,442,4
21616,86,37,5
21617,98,750,4
21618,253,1469,2
21619,294,180,4
21620,392,570,3
21621,462,23,3
21622,353,957,4
21623,313,594,3
21624,193,375,2
21625,477,121,2
21626,72,268,4
21627,0,186,4
21628,454,333,3
21629,59,1120,3
21630,394,236,4
21631,426,262,5
21632,1,110,4
21633,415,479,5
21634,71,317,5
21635,188,498,4
21636,221,62,3
21637,275,824,3
21638,31,221,3
21639,81,110,4
21640,346,69,2
21641,111,300,3
21642,129,449,2
21643,451,68,5
21644,307,47,4
21645,200,287,4
21646,272,315,4
21647,462,346,1
21648,100,180,4
21649,386,462,4
21650,434,615,2
21651,270,195,4
21652,454,530,3
21653,393,71,4
21654,64,392,4
21655,455,21,4
21656,270,86,3
21657,391,98,5
21658,101,337,2
21659,377,90,3
21660,268,536,5
21661,473,734,4
21662,462,241,2
21663,420,88,5
21664,417,301,2
21665,158,259,2
21666,258,146,4
21667,300,823,3
21668,269,49,5
21669,377,175,4
21670,42,289,4
21671,350,325,5
21672,373,99,5
21673,373,23,3
21674,345,272,4
21675,234,190,4
21676,17,78,4
21677,259,747,4
21678,248,174,4
21679,278,531,1
21680,94,97,4
21681,465,127,2
21682,353,418,4
21683,278,273,3
21684,255,0,5
21685,356,1046,4
21686,146,312,4
21687,353,637,4
21688,423,13,4
21689,197,692,3
21690,390,11,5
21691,207,96,4
21692,446,287,4
21693,469,474,4
21694,436,161,4
21695,245,392,3
21696,14,307,5
21697,392,1406,3
21698,159,181,5
21699,127,171,3
21700,252,327,4
21701,161,507,5
21702,369,321,3
21703,12,562,1
21704,456,44,5
21705,396,173,5
21706,221,474,4
21707,231,75,3
21708,420,465,4
21709,386,472,4
21710,475,1036,1
21711,249,330,3
21712,304,581,4
21713,462,592,1
21714,71,146,5
21715,84,528,3
21716,434,81,5
21717,411,486,3
21718,151,233,4
21719,58,204,3
21720,353,512,5
21721,310,22,3
21722,300,72,4
21723,122,8,5
21724,453,874,1
21725,295,190,5
21726,271,513,5
21727,394,312,3
21728,12,477,4
21729,436,682,2
21730,178,320,1
21731,253,93,3
21732,214,14,3
21733,434,51,5
21734,69,149,3
21735,459,296,3
21736,473,660,4
21737,353,706,4
21738,275,950,3
21739,98,828,4
21740,177,218,4
21741,479,189,5
21742,164,499,3
21743,433,368,4
21744,266,107,4
21745,359,22,5
21746,404,188,1
21747,118,709,4
21748,12,871,3
21749,37,741,5
21750,20,16,4
21751,150,51,5
21752,440,24,3
21753,452,565,3
21754,376,267,3
21755,326,558,2
21756,180,680,1
21757,392,844,4
21758,55,402,4
21759,5,493,4
21760,473,51,4
21761,177,175,4
21762,444,885,3
21763,10,227,3
21764,182,228,3
21765,346,830,1
21766,170,261,4
21767,283,305,4
21768,83,97,4
21769,254,99,3
21770,6,96,5
21771,64,364,3
21772,416,483,4
21773,69,402,4
21774,471,976,3
21775,249,270,4
21776,218,615,5
21777,449,138,5
21778,416,1118,3
21779,157,797,4
21780,91,703,3
21781,398,596,3
21782,248,52,4
21783,262,299,3
21784,115,1225,2
21785,383,988,4
21786,98,274,1
21787,266,64,4
21788,94,891,3
21789,369,513,4
21790,231,149,3
21791,151,782,4
21792,304,199,3
21793,14,302,3
21794,372,714,2
21795,41,1041,3
21796,341,132,4
21797,22,174,5
21798,225,24,4
21799,384,135,3
21800,74,1027,4
21801,378,99,5
21802,215,1217,3
21803,428,152,4
21804,43,590,4
21805,147,68,5
21806,63,31,1
21807,30,339,3
21808,342,136,4
21809,157,569,3
21810,457,495,3
21811,93,628,4
21812,478,679,3
21813,326,54,4
21814,220,469,3
21815,402,6,5
21816,150,68,4
21817,425,605,5
21818,229,417,5
21819,302,89,4
21820,180,812,2
21821,268,820,1
21822,449,199,3
21823,275,1078,2
21824,94,446,2
21825,48,1027,2
21826,144,634,4
21827,331,1314,2
21828,150,475,3
21829,6,134,5
21830,451,501,2
21831,416,764,3
21832,269,25,5
21833,326,9,4
21834,263,366,4
21835,436,190,4
21836,94,139,3
21837,418,305,5
21838,231,288,4
21839,312,473,5
21840,199,840,3
21841,353,515,5
21842,372,1077,3
21843,91,825,2
21844,156,1050,4
21845,356,743,5
21846,428,31,4
21847,351,88,5
21848,99,878,4
21849,473,1027,1
21850,424,287,5
21851,444,149,2
21852,96,188,4
21853,48,927,2
21854,428,568,2
21855,292,577,2
21856,405,588,5
21857,428,1013,3
21858,404,573,1
21859,415,928,4
21860,101,992,2
21861,117,1078,4
21862,453,1453,2
21863,421,49,4
21864,109,54,3
21865,275,1082,3
21866,379,735,4
21867,457,173,3
21868,462,20,1
21869,129,554,4
21870,431,404,4
21871,253,497,4
21872,408,275,4
21873,42,1053,3
21874,456,78,5
21875,436,97,5
21876,393,38,4
21877,435,714,4
21878,21,84,5
21879,328,891,2
21880,452,230,2
21881,449,366,3
21882,325,182,5
21883,192,365,4
21884,471,939,4
21885,397,181,4
21886,63,142,4
21887,380,655,4
21888,58,200,4
21889,364,314,4
21890,384,184,5
21891,456,678,4
21892,144,1286,2
21893,380,78,3
21894,200,233,5
21895,167,120,4
21896,391,198,5
21897,415,216,4
21898,416,168,3
21899,327,1111,4
21900,379,415,2
21901,390,63,5
21902,41,442,3
21903,1,257,3
21904,416,357,2
21905,341,14,3
21906,101,670,3
21907,342,558,3
21908,291,152,4
21909,439,1072,4
21910,199,279,4
21911,411,287,4
21912,388,400,3
21913,333,968,4
21914,298,812,4
21915,343,763,1
21916,214,133,4
21917,365,97,5
21918,123,208,3
21919,55,422,5
21920,453,944,3
21921,177,1314,4
21922,428,805,2
21923,114,120,3
21924,263,773,2
21925,343,814,2
21926,86,166,4
21927,274,209,4
21928,53,271,5
21929,279,30,4
21930,477,317,5
21931,391,199,3
21932,463,268,5
21933,172,330,4
21934,449,552,2
21935,379,1403,2
21936,456,948,3
21937,350,326,5
21938,464,49,4
21939,221,23,3
21940,192,72,3
21941,429,743,3
21942,278,808,3
21943,291,6,3
21944,428,793,3
21945,451,608,4
21946,400,279,2
21947,282,434,5
21948,0,134,4
21949,478,227,4
21950,456,52,4
21951,200,961,4
21952,248,272,4
21953,204,299,3
21954,384,1285,3
21955,380,672,3
21956,285,393,5
21957,179,657,5
21958,298,727,2
21959,255,619,3
21960,306,229,5
21961,428,567,3
21962,83,14,4
21963,451,466,3
21964,424,490,2
21965,117,674,5
21966,203,299,3
21967,455,567,2
21968,320,528,4
21969,42,495,5
21970,300,236,4
21971,343,971,4
21972,394,209,5
21973,402,122,3
21974,319,565,3
21975,140,1243,3
21976,362,698,2
21977,377,279,2
21978,404,399,1
21979,379,57,2
21980,233,629,2
21981,415,495,5
21982,415,1088,2
21983,405,786,3
21984,483,234,2
21985,294,1472,4
21986,289,229,4
21987,329,356,4
21988,342,116,2
21989,143,846,4
21990,253,101,3
21991,126,749,1
21992,453,506,3
21993,238,161,5
21994,245,137,1
21995,325,704,3
21996,93,509,5
21997,483,549,4
21998,439,1503,4
21999,408,488,5
22000,200,949,3
22001,239,271,5
22002,415,929,3
22003,267,226,4
22004,20,562,2
22005,273,845,2
22006,59,96,3
22007,58,8,4
22008,245,651,5
22009,267,479,5
22010,300,93,4
22011,171,611,3
22012,485,845,2
22013,12,215,3
22014,404,301,4
22015,455,962,4
22016,186,734,4
22017,377,194,3
22018,404,777,1
22019,188,195,5
22020,267,406,1
22021,467,1007,4
22022,317,204,3
22023,47,482,5
22024,298,345,3
22025,400,143,5
22026,441,545,3
22027,139,293,3
22028,289,682,2
22029,235,1400,3
22030,86,99,5
22031,356,279,5
22032,421,180,4
22033,192,411,3
22034,415,1006,5
22035,197,402,4
22036,483,69,5
22037,388,629,3
22038,467,208,5
22039,93,418,3
22040,406,398,3
22041,40,195,3
22042,291,23,4
22043,124,209,5
22044,386,3,3
22045,460,681,1
22046,229,500,3
22047,249,843,4
22048,397,1125,4
22049,82,65,4
22050,450,261,1
22051,386,356,5
22052,137,517,4
22053,59,660,4
22054,444,1186,3
22055,235,522,2
22056,449,522,5
22057,390,204,5
22058,331,1010,3
22059,273,761,5
22060,331,297,4
22061,289,433,4
22062,454,342,4
22063,275,1005,3
22064,388,496,4
22065,278,823,4
22066,384,658,4
22067,173,0,3
22068,333,1312,4
22069,279,214,3
22070,405,1020,5
22071,14,250,2
22072,456,236,4
22073,322,120,3
22074,275,652,5
22075,464,197,2
22076,296,507,4
22077,340,357,1
22078,292,415,4
22079,319,762,4
22080,51,863,3
22081,199,545,3
22082,170,339,3
22083,261,98,3
22084,176,805,4
22085,386,602,4
22086,150,447,2
22087,14,935,5
22088,12,799,1
22089,245,210,4
22090,325,607,4
22091,416,927,3
22092,312,184,5
22093,307,207,4
22094,176,653,4
22095,253,1262,1
22096,404,624,3
22097,367,55,4
22098,77,300,5
22099,410,708,5
22100,446,132,4
22101,406,1229,2
22102,483,194,5
22103,359,743,4
22104,23,54,5
22105,326,745,3
22106,199,825,4
22107,5,164,5
22108,473,179,5
22109,59,180,4
22110,10,258,3
22111,329,698,5
22112,243,580,4
22113,466,49,4
22114,266,363,2
22115,48,144,1
22116,193,627,3
22117,183,116,2
22118,443,1482,2
22119,345,430,5
22120,373,150,3
22121,101,55,3
22122,268,356,5
22123,122,503,5
22124,424,240,2
22125,447,268,5
22126,405,92,4
22127,88,6,5
22128,404,670,2
22129,416,420,4
22130,6,191,4
22131,294,228,4
22132,358,6,5
22133,412,180,5
22134,45,124,4
22135,405,429,4
22136,182,215,4
22137,464,108,3
22138,424,203,4
22139,124,293,4
22140,298,166,3
22141,127,190,4
22142,372,161,3
22143,182,211,4
22144,407,318,5
22145,10,413,3
22146,91,233,4
22147,473,133,4
22148,273,1062,4
22149,233,181,3
22150,345,615,1
22151,22,596,3
22152,452,6,5
22153,261,422,4
22154,454,213,3
22155,252,155,3
22156,53,339,4
22157,101,649,3
22158,344,169,5
22159,158,1277,3
22160,333,229,4
22161,109,401,4
22162,452,455,3
22163,416,391,3
22164,140,234,1
22165,361,322,2
22166,386,232,3
22167,209,153,4
22168,101,181,3
22169,398,406,3
22170,464,473,3
22171,59,120,4
22172,325,37,3
22173,404,30,1
22174,355,314,4
22175,366,217,4
22176,434,1108,3
22177,286,199,4
22178,441,78,3
22179,76,200,4
22180,163,257,5
22181,451,804,4
22182,183,401,3
22183,255,233,5
22184,192,273,3
22185,267,401,1
22186,416,100,3
22187,478,930,2
22188,15,466,5
22189,415,384,5
22190,94,182,5
22191,53,6,4
22192,428,192,4
22193,263,221,5
22194,479,174,3
22195,6,446,5
22196,449,684,4
22197,252,731,4
22198,266,175,5
22199,457,47,4
22200,398,186,3
22201,369,434,3
22202,57,175,4
22203,257,257,2
22204,252,522,4
22205,373,201,3
22206,275,1244,3
22207,278,711,5
22208,415,175,4
22209,267,99,3
22210,187,482,5
22211,248,741,3
22212,293,471,3
22213,199,450,4
22214,338,232,1
22215,410,303,3
22216,68,762,3
22217,155,356,4
22218,185,105,2
22219,17,59,4
22220,450,321,4
22221,404,663,1
22222,278,989,1
22223,295,520,4
22224,416,747,4
22225,338,256,4
22226,248,582,4
22227,325,176,3
22228,84,318,4
22229,4,134,4
22230,329,237,5
22231,335,32,3
22232,253,399,3
22233,404,652,1
22234,479,182,4
22235,205,360,1
22236,404,451,5
22237,29,257,5
22238,441,43,2
22239,409,897,3
22240,93,1090,3
22241,377,422,4
22242,183,165,3
22243,294,216,4
22244,252,181,3
22245,384,478,5
22246,473,316,4
22247,253,132,5
22248,466,149,4
22249,311,487,5
22250,184,689,4
22251,81,513,4
22252,21,995,1
22253,129,745,5
22254,408,320,2
22255,371,22,5
22256,76,510,2
22257,61,229,2
22258,353,1016,3
22259,307,122,3
22260,436,212,4
22261,236,704,3
22262,341,27,2
22263,408,96,5
22264,156,49,4
22265,351,99,4
22266,98,618,4
22267,445,747,2
22268,91,28,3
22269,199,1418,5
22270,196,398,2
22271,94,174,5
22272,195,65,3
22273,386,272,4
22274,116,121,2
22275,142,271,4
22276,371,184,5
22277,93,385,4
22278,275,49,5
22279,311,427,3
22280,258,1134,5
22281,150,465,5
22282,183,630,4
22283,483,299,4
22284,386,214,2
22285,124,78,5
22286,315,169,4
22287,22,201,3
22288,468,498,5
22289,213,707,4
22290,144,558,2
22291,19,497,3
22292,295,256,5
22293,177,273,4
22294,353,172,3
22295,404,1239,1
22296,486,1043,3
22297,362,652,3
22298,458,977,2
22299,356,269,5
22300,279,231,3
22301,129,471,4
22302,253,312,5
22303,428,23,3
22304,347,224,3
22305,59,143,4
22306,411,723,4
22307,285,284,1
22308,193,196,4
22309,258,474,5
22310,360,524,4
22311,278,659,4
22312,427,300,4
22313,457,924,3
22314,353,386,4
22315,404,621,1
22316,449,477,5
22317,303,312,5
22318,416,654,4
22319,457,516,4
22320,384,1127,3
22321,233,47,2
22322,262,99,5
22323,386,222,5
22324,94,450,3
22325,462,409,1
22326,91,355,3
22327,416,637,4
22328,144,799,2
22329,197,1141,5
22330,446,173,5
22331,212,684,3
22332,421,14,3
22333,297,863,3
22334,486,55,4
22335,390,30,2
22336,268,50,2
22337,402,865,4
22338,193,134,3
22339,384,150,2
22340,302,11,4
22341,261,659,4
22342,221,79,2
22343,142,332,5
22344,285,250,5
22345,279,387,2
22346,406,683,3
22347,344,10,4
22348,415,337,3
22349,157,119,1
22350,458,321,4
22351,428,610,4
22352,415,203,5
22353,300,587,5
22354,64,49,5
22355,377,325,3
22356,109,1217,3
22357,74,219,1
22358,343,508,4
22359,428,55,4
22360,485,470,5
22361,158,293,4
22362,333,345,5
